#Found quasiharmonic mode : phonon
#T(K), volume, F(eV), S(J/K), H(J/K), a(-6/K), Cp(J/mol), Cv, Cpion, Bt(GPa), T_ph-D(K), T-D(K), F_el_atom, S_el_atom, C_el_atom, M_el, Seebeck_coefficients(10**-6 V/K), Lorenz_number(WOK^{-2}), Q_el, Q_p, Q_e, C_mu, W_p, W_e, Y_p, Y_e
5.0, 10.983546238660306, -5.754044535255119, 0.02049749214062133, -555180.7955299005, 5.896867934071386e-09, 0.02078371273609448, 0.020783710720502408, 0.00037788416649239847, 194.73940560135466, 863.1100706920186, 400.0, -5.287313446545884e-07, 0.020405904291794695, 0.02040582856960208, -7.696708587515881e-07, -0.30786510130647915, 2.4429954718014202e-08, 0.0007460074501166162, 0.00037274666300386754, 0.00037312936671881594, 0.02040590772100331, 0.0003724427073331828, 0.00037356474278343334, 0.0005170932651125548, 0.0005170932648291571, 16182.340102050477, 0.0009589716116951762
10.0, 10.983547741716501, -5.7540461498780076, 0.04178738168262411, -555180.6359309701, 1.2525369883693501e-08, 0.04378401958572905, 0.04378400139832293, 0.002971949974711574, 194.73929387038035, 868.0312423746086, 400.0, -2.11492132193865e-06, 0.040811744264091177, 0.04081206961101747, -3.0773103503811972e-06, -0.6147199004854542, 2.4430300620636447e-08, 0.001492008854317768, 0.0007450634419047575, 0.0007468139921704613, 0.04081270070766168, 0.0007437615602416574, 0.0007482472940761102, 0.00103418365118833, 0.001034183650907935, 7.159949764626312, 16.286213086119787
15.0, 10.983550454130057, -5.754048903031247, 0.06459977665330999, -555180.3504470418, 2.0803146921426506e-08, 0.07198710584753217, 0.07198703059197753, 0.010763562597853622, 194.73905943668456, 847.8556028527063, 400.0, -4.758588324674381e-06, 0.06121855815382276, 0.06122354324967855, -6.908521993142357e-06, -0.9167426615252531, 2.4432389505004208e-08, 0.0022380207551457114, 0.0011169358968617425, 0.001120953438272543, 0.061225648146005576, 0.0011139772966574182, 0.001124043458488294, 0.0015512796937016632, 0.0015512796934154948, 23.52303379504319, 7.468682650775531
20.0, 10.983554869396794, -5.754052890500475, 0.0908563822620765, -555179.8870483391, 3.448101012751451e-08, 0.11792749753407368, 0.11792722187139858, 0.036283096136540106, 194.73843466828052, 753.9536004183822, 400.0, -8.459827066212988e-06, 0.08162796651930994, 0.08164440139753357, -1.2234917864488018e-05, -1.2129487327451027, 2.4435826416839133e-08, 0.0029840834954241256, 0.0014883957505754826, 0.001495556325085696, 0.08164931302981127, 0.0014831340228562996, 0.0015009494725678261, 0.0020684025078826908, 0.002068402507599523, 77.8244382895271, 3.672363784934057
25.0, 10.983562939645344, -5.754058344210421, 0.12662103973078784, -555179.0648530065, 6.916160880778666e-08, 0.22064818562752217, 0.2206467993383114, 0.11857059798087033, 194.73634098300232, 635.083716903436, 400.0, -1.3218810618048444e-05, 0.10204125580807867, 0.10207758764665185, -1.9030946554049855e-05, -1.5049169873464021, 2.4440261494926698e-08, 0.003730234569825519, 0.0018594709149816595, 0.0018706322351344873, 0.10208703583188675, 0.0018512707774368637, 0.0018789637923886553, 0.002585573017133134, 0.002585573016850293, 177.4274216917664, 2.2540085561190653
30.0, 10.98358041558275, -5.754065923227998, 0.18406040623463985, -555177.4398308408, 1.5400960382683413e-07, 0.44065080220488456, 0.4406425534530242, 0.31812308535993405, 194.73052349868126, 548.4443643138665, 400.0, -1.9035787981641393e-05, 0.12245974595793564, 0.12252771684495048, -2.7280282932387205e-05, -1.7945820802907797, 2.4445933893773454e-08, 0.004476507339200504, 0.0022301826261970216, 0.002246193292545393, 0.12254383553490106, 0.0022184158695351193, 0.002258091469665386, 0.003102811098446209, 0.0031028110981614664, 221.82825929005168, 1.8707424513823565
35.0, 10.983618040917817, -5.754077036308431, 0.2787999559449907, -555174.2758938262, 3.1763045006649347e-07, 0.8293991341076374, 0.8293582026426314, 0.6863984981647773, 194.71802288749322, 494.935343093849, 400.0, -2.591111070344579e-05, 0.14288512139303808, 0.1430006359428601, -3.6975988663007755e-05, -2.083729767041019, 2.445312974877565e-08, 0.005222940873615146, 0.0026005509472168094, 0.0026222585032609096, 0.14302598517767653, 0.002584592301926788, 0.0026383485716883577, 0.0036201403127865033, 0.0036201403125018998, 209.85247956663449, 1.788114949563936
40.0, 10.983690252787815, -5.754093935627623, 0.4251927350924611, -555168.6567193054, 5.749085118994175e-07, 1.4075833783477834, 1.4074301439779364, 1.2440814054096225, 194.69600001965097, 462.6981238844099, 400.0, -3.3845267087340246e-05, 0.16331937937636032, 0.16350197293816102, -4.8119443376304466e-05, -2.3738825234219227, 2.4461917264451056e-08, 0.005969584408861626, 0.0029705977444814636, 0.0029988552351178015, 0.16353957054101503, 0.0029498212105554737, 0.0030197631983061505, 0.004137590148624861, 0.004137590148343521, 184.18987227167926, 1.7855865199748393
45.0, 10.983812561554604, -5.754119556528636, 0.6330410792982522, -555159.6496212842, 9.243141361037983e-07, 2.164121837236732, 2.163676303991765, 1.9800848953820942, 194.6623165100171, 442.7496981296639, 400.0, -4.2838904147874326e-05, 0.18376467517668957, 0.18403694185463781, -6.071893427924938e-05, -2.6662741591584918, 2.447224734535165e-08, 0.006716495796958389, 0.003340346585430264, 0.0033760177710647123, 0.18409030061985557, 0.0033141223826764787, 0.003402373414281909, 0.004655195230377174, 0.004655195230092581, 160.17337118901696, 1.8036018491715198
50.0, 10.983999156666005, -5.7541572320912024, 0.9066620034346182, -555146.4385088478, 1.3523407759071276e-06, 3.066850211992927, 3.0657907774438136, 2.8622390348318714, 194.61572940937745, 429.82744328885593, 400.0, -5.289283539623326e-05, 0.20422325691815923, 0.2046111771610559, -7.478833869521053e-05, -2.96190714064225, 2.44841232102286e-08, 0.007463738077704516, 0.003709821590455332, 0.003753785029008747, 0.20468434656642298, 0.003677513695031991, 0.0037862243826725247, 0.0051729934743405155, 0.00517299347405766, 140.42795905668333, 1.825372945670706
